id,mode,firstReviewDate,lastReviewDate,rating,previousRating,repetitionNumber,nTimesSeen,nTimesWrong,nTimesCorrect,nTimesBad,nTimesMedium,nTimesGood
367,en2cn,2021/07/18,2021/10/21,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
361,en2cn,2021/07/18,2021/07/18,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
348,en2cn,2021/07/18,2021/07/18,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
368,en2cn,2021/07/18,2021/10/21,3.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
358,en2cn,2021/07/18,2021/07/18,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
354,cn2en,2021/07/18,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
356,en2cn,2021/07/18,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
353,cn2en,2021/07/18,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
351,cn2en,2021/07/18,2021/07/18,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
353,en2cn,2021/07/18,2021/10/21,5.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
360,cn2en,2021/07/18,2021/07/18,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
359,cn2en,2021/07/18,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
359,en2cn,2021/07/18,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
350,en2cn,2021/07/18,2021/07/18,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
349,cn2en,2021/07/18,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
370,en2cn,2021/07/18,2021/07/18,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
357,en2cn,2021/07/18,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
352,cn2en,2021/07/18,2021/07/18,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
357,cn2en,2021/07/18,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
354,en2cn,2021/07/18,2021/07/18,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
356,cn2en,2021/07/18,2021/10/21,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
381,cn2en,2021/07/19,2021/10/22,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
393,cn2en,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
380,en2cn,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
380,cn2en,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
386,en2cn,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
395,en2cn,2021/07/19,2021/07/19,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
378,cn2en,2021/07/19,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
393,en2cn,2021/07/19,2021/07/19,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
387,en2cn,2021/07/19,2021/07/19,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
386,cn2en,2021/07/19,2021/07/19,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
376,en2cn,2021/07/19,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
391,en2cn,2021/07/19,2021/07/19,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
385,cn2en,2021/07/19,2021/10/21,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
394,cn2en,2021/07/19,2021/07/19,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
395,cn2en,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
373,cn2en,2021/07/19,2021/07/19,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
383,en2cn,2021/07/19,2021/07/19,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
385,en2cn,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
394,en2cn,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
387,cn2en,2021/07/19,2021/07/19,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
381,en2cn,2021/07/19,2021/10/21,5.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
383,cn2en,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
376,cn2en,2021/07/19,2021/10/22,1.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0
374,cn2en,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
389,en2cn,2021/07/19,2021/07/19,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
388,cn2en,2021/07/19,2021/07/19,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
392,en2cn,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
390,en2cn,2021/07/19,2021/10/21,3.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
372,cn2en,2021/07/19,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
377,cn2en,2021/07/19,2021/10/21,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
389,cn2en,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
375,cn2en,2021/07/19,2021/07/19,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
382,en2cn,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
390,cn2en,2021/07/19,2021/07/19,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
379,en2cn,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
374,en2cn,2021/07/19,2021/07/19,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
371,en2cn,2021/07/19,2021/07/19,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
379,cn2en,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
384,en2cn,2021/07/19,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
384,cn2en,2021/07/19,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
392,cn2en,2021/07/19,2021/07/19,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
373,en2cn,2021/07/19,2021/10/22,5.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
375,en2cn,2021/07/19,2021/10/22,5.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
377,en2cn,2021/07/19,2021/10/21,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
382,cn2en,2021/07/19,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
372,en2cn,2021/07/19,2021/10/22,5.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
378,en2cn,2021/07/19,2021/10/21,3.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
391,cn2en,2021/07/19,2021/10/22,3.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
371,cn2en,2021/07/19,2021/10/21,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
388,en2cn,2021/07/19,2021/07/19,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
442,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
404,en2cn,2021/07/24,2021/07/24,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
396,cn2en,2021/07/24,2021/10/22,4.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
431,en2cn,2021/07/24,2021/10/20,3.0,1.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0
444,cn2en,2021/07/24,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
415,en2cn,2021/07/24,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
401,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
435,cn2en,2021/07/24,2021/10/20,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
418,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
408,cn2en,2021/07/24,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
401,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
420,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
433,en2cn,2021/07/24,2021/10/21,3.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
398,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
405,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
403,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
442,cn2en,2021/07/24,2021/10/20,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
430,cn2en,2021/07/24,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
444,en2cn,2021/07/24,2021/10/20,5.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
439,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
407,cn2en,2021/07/24,2021/10/21,6.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
413,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
419,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
408,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
425,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
436,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
414,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
439,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
397,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
423,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
409,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
429,en2cn,2021/07/24,2021/07/24,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
412,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
445,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
426,en2cn,2021/07/24,2021/10/20,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
403,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
417,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
406,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
413,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
445,en2cn,2021/07/24,2021/10/21,5.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
412,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
437,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
400,en2cn,2021/07/24,2021/10/21,3.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
435,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
430,en2cn,2021/07/24,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
397,en2cn,2021/07/24,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
438,cn2en,2021/07/24,2021/10/22,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
415,cn2en,2021/07/24,2021/10/22,4.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0
429,cn2en,2021/07/24,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
407,en2cn,2021/07/24,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
402,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
428,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
434,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
410,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
398,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
432,en2cn,2021/07/24,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
418,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
404,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
421,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
416,en2cn,2021/07/24,2021/10/20,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
399,cn2en,2021/07/24,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
428,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
422,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
406,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
432,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
424,cn2en,2021/07/24,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
427,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
427,en2cn,2021/07/24,2021/10/21,5.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
411,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
441,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
424,en2cn,2021/07/24,2021/10/21,5.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
414,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
437,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
443,en2cn,2021/07/24,2021/10/22,4.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0
438,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
434,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
422,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
426,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
405,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
409,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
399,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
410,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
417,cn2en,2021/07/24,2021/10/22,5.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
423,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
400,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
396,en2cn,2021/07/24,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
402,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
416,cn2en,2021/07/24,2021/07/24,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
425,en2cn,2021/07/24,2021/10/21,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
421,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
419,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
433,cn2en,2021/07/24,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
441,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
443,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
440,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
440,en2cn,2021/07/24,2021/10/22,1.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0
420,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
411,en2cn,2021/07/24,2021/10/21,5.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
431,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
436,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
467,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
452,cn2en,2021/07/24,2021/10/22,6.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
449,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
470,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
458,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
465,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
459,cn2en,2021/07/24,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
459,en2cn,2021/07/24,2021/10/22,2.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0
446,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
456,en2cn,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
460,en2cn,2021/07/24,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
458,cn2en,2021/07/24,2021/10/22,3.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
455,cn2en,2021/07/24,2021/10/22,1.0,2.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
470,cn2en,2021/07/24,2021/10/20,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
457,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
448,en2cn,2021/07/24,2021/10/22,1.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
449,cn2en,2021/07/24,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
450,en2cn,2021/07/24,2021/10/22,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
446,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
468,cn2en,2021/07/24,2021/10/22,4.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,0.0
456,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
457,cn2en,2021/07/24,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
461,cn2en,2021/07/24,2021/10/22,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
465,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
460,cn2en,2021/07/24,2021/10/21,5.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
454,en2cn,2021/07/24,2021/10/22,2.0,2.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
462,en2cn,2021/07/24,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
447,cn2en,2021/07/24,2021/07/24,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
461,en2cn,2021/07/24,2021/10/22,3.0,2.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0
467,en2cn,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
468,en2cn,2021/07/24,2021/10/21,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
453,cn2en,2021/07/24,2021/07/24,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
469,en2cn,2021/07/24,2021/10/22,2.0,2.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
448,cn2en,2021/07/24,2021/10/22,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
452,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
463,en2cn,2021/07/24,2021/10/22,4.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
447,en2cn,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
466,cn2en,2021/07/24,2021/07/24,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
464,en2cn,2021/07/24,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
469,cn2en,2021/07/24,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
453,en2cn,2021/07/24,2021/10/21,3.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
454,cn2en,2021/07/24,2021/10/22,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0
450,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
464,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
455,en2cn,2021/07/24,2021/10/22,1.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
451,cn2en,2021/07/24,2021/10/20,5.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0
463,cn2en,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
462,cn2en,2021/07/24,2021/07/24,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
451,en2cn,2021/07/24,2021/10/21,5.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
466,en2cn,2021/07/24,2021/07/24,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
486,en2cn,2021/09/20,2021/10/20,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0
481,en2cn,2021/09/20,2021/09/20,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
493,cn2en,2021/09/20,2021/09/20,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
472,cn2en,2021/09/20,2021/10/20,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
471,en2cn,2021/09/20,2021/10/22,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0
475,en2cn,2021/09/20,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
482,en2cn,2021/09/20,2021/09/20,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
484,cn2en,2021/09/20,2021/09/20,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
491,cn2en,2021/09/20,2021/09/20,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
477,cn2en,2021/09/20,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
475,cn2en,2021/09/20,2021/09/20,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
497,cn2en,2021/09/20,2021/10/22,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
479,cn2en,2021/09/20,2021/09/20,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
495,en2cn,2021/09/20,2021/09/20,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
472,en2cn,2021/09/20,2021/09/20,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
486,cn2en,2021/09/20,2021/09/20,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
477,en2cn,2021/09/20,2021/09/20,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
479,en2cn,2021/09/20,2021/09/20,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
487,cn2en,2021/09/20,2021/09/20,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
473,cn2en,2021/09/20,2021/09/20,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
492,en2cn,2021/09/20,2021/10/22,1.0,1.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0
480,en2cn,2021/09/20,2021/10/20,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
482,cn2en,2021/09/20,2021/09/20,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
